,id,text,label,label_text
329,0404648e1c,?sucks!?..,0,negative
330,e136c0f2af, whens the sway sway winner announced?,1,neutral
331,032e865dc7, K will check it out...,1,neutral
332,d723ea3299," doing pretty well, up and wide awake",2,positive
333,3d208b8e59,"i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!",1,neutral
334,f1f5e8edfa,I Miss Daddy and Mommy,0,negative
335,51f4502988,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",0,negative
336,728c29215f,I just realized that I can`t forward text msgs with my iPhone.,1,neutral
337,c9091836ce,"My frist post... Off to find a new car for my parents, exciting!",2,positive
338,9668542b2a,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,0,negative
339,cd5d081760,seriously bored without anyone to talk to... but not tired enough for sleep,0,negative
340,061eb4c0de, I am lost. Please help me find a good home.,0,negative
341,c20cb786c4,"It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",1,neutral
342,7733e8541a,Ok so I`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,0,negative
343,58eda20efc, LMAO... Smh!  that one threw me off.,1,neutral
344,2f5c77dfb3, oh nice going!,2,positive
345,4646623c1d,Is getting ready for work... Working all weekend,1,neutral
346,a97db072ed,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,2,positive
347,f3117413cc, i agree with you!,2,positive
348,59cb0c3a14, I only do computers. Am hopeless at everything else,0,negative
349,322b61740c,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",2,positive
350,7179c215a7,_2nd aww thanks!,2,positive
351,1f581d48bc, Sorry RB is on PS3 for me,0,negative
352,c42982a22d,I saw amazing heeels. But they were too big,1,neutral
353,9191e574bb,I just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,0,negative
354,f4e428e4b3,dang last url went down  ? http://blip.fm/~7aigm,0,negative
355,1ee0b44db0," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",0,negative
356,4095d52d2d, Damnit all. That sucks.  You were one of the ones I thought I`d drag back lol,0,negative
357,4491189459, my boss. She`s moving to NYC,1,neutral
358,e8be898842,this is sooo crazy i have fever..,0,negative
359,9b388b2cd9,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,0,negative
360,3d1238a2f0,I think i need some new friends,1,neutral
361,98ff5a440e, Looking forward to your gig in Ireland!!!  See ya there!,1,neutral
362,b94aaf845e,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk,2,positive
363,95d0ad2e17,aww  you loooove me,2,positive
364,b8e58e1a21,"is hungry, twitter.  i want food. </3",1,neutral
365,39923bb286,awesome lucky you,2,positive
366,b751f39570," yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   haha",1,neutral
367,c1b915d1d5," haha im jewish, i love that one",2,positive
368,f38f53fbde,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",1,neutral
369,c2a17084e9, l`m on 3 days too matt. No fun this weekend.,0,negative
370,3848e03ac5, u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,1,neutral
371,356ad29589, I feel your pain. Mine is the same way,0,negative
372,3696d1db81,comes home in two days,1,neutral
373,81e6c0ac2d, Sadly no. It didn`t come with one...,0,negative
374,12cfc10225,Cant wait to see my boy tomorrow,2,positive
375,9f51c335d0, ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,1,neutral
376,81e29d1a0b, aww I miss driving down elmwood,0,negative
377,3773846bc3,Omg Wango Tango was **** AWSOME! I love my baby for taking me,2,positive
378,6f3818a39e,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",2,positive
379,2e6ee964a4,_30439 I really wish I could go!,2,positive
380,759b899f29," yeah real hard, but I know you`ll get by with it... smile",1,neutral
381,12da1098a2, I`m 25 in december that`s not good at all next big birthday is 30  after 21 it flys by for sure,0,negative
382,38e44e0f32,  This has made my night!!  Way too funny!!,2,positive
383,b534d768ca,Woo CAVS.  Happy Mother`s Day!,2,positive
384,c422db675c, I make that same face when I get home and your mom is watching soaps.,1,neutral
385,a34bf825fc,I have to go to work now.,1,neutral
386,dbc45af041, I can`t believe you went and got boba without me.,1,neutral
387,018c0cf1f9,"  And to you too, how are you today?",1,neutral
388,7e820f005a, Thanks for the warm welcome! We didn`t make plans   because our arrival time was so up in the air.,2,positive
389,e839d6a472,19 days and counting,1,neutral
390,a210eda5c9, sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,0,negative
391,47990d2312,BRAINFREEZE,1,neutral
392,340600d483,Just discovered a shortcoming of Gravity. When you use Twitpic (integrated) it doesn`t subtract the pic URL from the 140 character limit,1,neutral
393,5fcf7bd80c,"My sunburn is peeling,",0,negative
394,9e964bdfda,perky purple nail polish isn`t as perky when its chipped,1,neutral
395,3d635198c2,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught.",1,neutral
396,bba9d463f4,Laying ALONE!! Since Mook`s soo comfy in his f`n play pen. I thought it was ill at first now I don`t have no one to cuddle with...,0,negative
397,54a62c239a,I hate the dentist,0,negative
398,ebc8565a98," nothing aimed at you, just joining in...sorry",0,negative
399,cf888f0df3,I`m taking a twitter break. Cell is dying,0,negative
400,0456aab9bb, qood morninq,1,neutral
401,85b2dbf969,writing my english original writing storyyyyy. and listening to `a little respect` by erasure  aaaaaah.,1,neutral
402,30dd327860,needs more followers,1,neutral
403,4c8d61cfd0,I wish I could get my nails done  stupid job,0,negative
404,ef200df027,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,1,neutral
405,bd0fa6cebd, the 'no pants' idea could be the new attempt world-wide to attract business back to the airlines.,1,neutral
406,2c80b2043e, Have a good one,2,positive
407,1ecbc820d1," yep infact she is popular, miss india 99, talented film actress .... and lot more",2,positive
408,02e569bee0,Dosen`t Want To Go To Work Tomorrow,0,negative
409,f6f3b8b7a4,Daniel has won DSDS. His voice is great.,2,positive
410,41f4eb92b9,[-O] i wish the birthday massacre would come to australia  i think they said they`re thinking about it tho.. http://tinyurl.com/p6lfch,1,neutral
411,7a341d71fe,was hoping to go to Red Lobster this weekend,1,neutral
412,0ddd346323,_x_ATL u mean jack barakat`s?! wow so have u ever gone to his house? Hehe i mean ur ssoo lucky to have the address!,2,positive
413,38a6cb940a,I sure do hope it becomes 4:20 this afternoon ...,2,positive
414,a0f446e1bf, it means that you are now FAMOUS. Congrats!,2,positive
415,db0db7f325,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...,0,negative
416,123fa2ef14,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",2,positive
417,8ebbcfcfd1,tamlyn wishes she was as cool as my sock draw,2,positive
418,47c5298bb9, so no rice or crusty bread with the chili .... aawww,1,neutral
419,38c25280f1,"  We are of like minds this evening , my dear!",1,neutral
420,f83634c7f2,come and save me from my packing please?!,1,neutral
421,301f7824f5,"Yes, I love tea. If that makes me typically English then so be it",2,positive
422,715e081e22, a mouth for sure,2,positive
423,5459ddc56e,_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend,1,neutral
424,e8f99c2de0, pancakes!! with lemon and sugar thanks!,2,positive
425,b53d8f2b09," Si, no bueno  I guess I just don`t entertain him :/",0,negative
426,71dddc0dff,I`m so hunrgy right now and these heels kill me I can hardly walk in them,0,negative
427,ca57a8830c,both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology,0,negative
428,0f0a1d8c75," Yay, three followers! Good to know more than one person in this big wide world likes fishies.",2,positive
429,187745f502,'my name is Tony!!!!!! ...not hey!!!!' -  poor tony,0,negative
430,a78ef3e0d0,Goodmorning,2,positive
431,5010f92b03,Took a shift tomorrow.    I don`t really feel like working right now.,0,negative
432,1a88179ebb," I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",2,positive
433,625feab260,Saw a black snake in the garden.  Went back for a picture and it was gone,1,neutral
434,45b0430eb9,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,2,positive
435,86462cc997,No waterfront anymore   faccia luna and clarendon will have to do,0,negative
436,b499204c32,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,2,positive
437,60d0bb5840,Slipped up and caught the flu  feeling like poop!,0,negative
438,a52203dd88,"i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47DAYS TIL MCFLY, im so excited  (L)",2,positive
439,e8770f1c78,Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,0,negative
440,4016e4cf72,Discovered  and  are sharing on G reader with me and didn`t even know it. Sigh.... I`m such a G reader newb.,1,neutral
441,4dc7327dd8,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has",1,neutral
442,f5c5fbc40b," If u do, please pray 4 me.  Lord knows I need it.",1,neutral
443,124e448e00,aaaaaw i want to live in the USA,1,neutral
444,641db1b766,Morning tweeple,2,positive
445,7286b251ca," Hey, I didn`t get any !!!",1,neutral
446,4a704b77f2, Now you only have 2 hours to sleep...  - Rest if you need it.,2,positive
447,d046aa63bc,"  That makes my day so much better, it`s been a rough one. Did I mention I love the new photo!",1,neutral
448,8a4740ee53,I don`t want to sit at home on prom night. Someone hang out with me,0,negative
449,d66f920dbd,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,2,positive
450,64f91449b7,concert tonight  chackin out and not coming tomorrow!,1,neutral
451,53dc5649da, what happened? I thought you were coming back today....,1,neutral
452,f2f7763cfd, lol dammit  well then next time then,0,negative
453,2abfe0decb, lol. just don`t ever forget me,2,positive
454,7a7228dc2e, Still jealous,0,negative
455,754ebd84b4,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,0,negative
456,fba4c01756,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,0,negative
457,0888304834,this week of mine was not easy!  but finally it`s over! (:,0,negative
458,88d8e96213,   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella,2,positive
459,38b762e325,In Arch. Drawing. Checking out MVCC`s CAD degree. Looks good to me,2,positive
460,94e82d1574," 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",1,neutral
461,c10f52f160,"just about to go home. I`m usually `mr. positive` but this has been one of those daze. well, 15 mins until tomorrow!",1,neutral
462,7e66ca1a42, but you always have lee. Let`s go to Paris,1,neutral
463,697887b4a1, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,2,positive
464,1a1c392802,cooking with my dad  having lots of fun in the kitchen together,2,positive
465,95b9338e05,Bouncing Rush makes me feel nauseous,0,negative
466,b0b24ed515,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,2,positive
467,d31f708485,playing singstar without my fave duetter,0,negative
468,200f31449b,"  you`re missing out, bb! i`m such a cereal nut, i think i like every kind available.",2,positive
469,3aae3dab5c," That`s just weird... :\  Oh, and what was it you were drawing for me?",0,negative
470,8415e9b138,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,2,positive
471,7a4a97fba9,"The birds are out,, oh man... That`s NOT cool && I didn`t sleep yet for the night!!!",0,negative
472,e3a441b9eb,"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps.",2,positive
473,32ffcb07c4,"My Street Fighter IV skills are lacking, can`t beat Seth on easy.",0,negative
474,0ef15a1349, FIL 461 with cool people like me,2,positive
475,2a98bd4240,Good Morning!!! Work and then it`s ESPN`s Sunday night Baseball. hopefully it won`t get rained out,2,positive
476,13dcb0f346, i think it`s under a honeymoon by the good life -- either that or it`s under a honey moon by joseph arthur.,1,neutral
477,3c8e8d1940,my son got stung by a bug for the first time  his little finger is slightly swollen.,0,negative
478,a33b610db4, it was hours ago i came in.... and it`s only now i realised when i went to buy something online,1,neutral
479,1f42d08f3e, oh just referring to our lil exchange on LJ with regards to twitter archive postings.,1,neutral
480,02e6423e39,Bumping dj opus in the drunk in the car.  lmao. Don`t act like u don`t know.,0,negative
481,9c2b1313af,Why kiss the feet of the people who kick you when you can be anything that you want to?  morning everyone! Hope you have the best day ever,2,positive
